profile,param_id,beta,gamma,run_id,seed,budget_k_pct,budget_k_nodes,strategy,selected_node_ids,final_mean_infected_per_hh,baseline_mean_infected_per_hh,reduction_vs_baseline_pct,transmissions_blocked,transmission_block_rate_pct,infections_prevented,prevention_rate_pct,precision_k_pct,transmission_coverage,selected_index_cases,selected_contacts,sars_pos_contacts_in_selected,recall_k_pct,dynamic_duration_coverage_pct,dynamic_contact_event_coverage_pct,lcc_reduction_pct
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001746,17,57,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003,2.3636,3.375,29.9663,90.0,31.4685,67.0,43.7908,85.9649,31.4685,26.0,31.0,23.0,20.332,35.0413,30.9359,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011746,17,57,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003,2.3182,3.2727,29.1667,90.0,31.4685,67.0,43.7908,85.9649,31.4685,26.0,31.0,23.0,20.332,35.0413,30.9359,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021746,17,57,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003,2.375,3.4659,31.4754,90.0,31.4685,67.0,43.7908,85.9649,31.4685,26.0,31.0,23.0,20.332,35.0413,30.9359,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001843,18,61,random,J067-001|S007-005|J027-002|J041-002|S073-002|S006-003|J020-002|J054-001|S006-010|J043-003|J073-003|J070-003|S067-003|J077-003|S018-003|J008-007|J030-004|J023-008|S072-005|S006-006|S049-004|J063-005|S011-001|J050-002|J059-005|J053-003|J070-002|J048-002|J077-005|J041-003|S063-004|J063-001|J064-002|S071-005|J039-005|S071-002|S026-003|S018-004|S079-003|J075-003|J042-001|S060-004|S026-005|S050-003|S074-003|J023-004|J064-003|S063-002|S007-008|S075-001|S074-002|J030-001|J053-001|S006-004|S007-006|J048-003|S073-003|J039-002|J041-004|S030-002|S016-001,2.5568,3.375,24.2424,88.0,30.7692,74.0,48.366,60.6557,30.7692,9.0,52.0,28.0,15.3527,39.0552,35.8726,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011843,18,61,random,S074-001|S074-002|J008-004|J008-006|S056-003|J027-004|S007-001|S045-003|J008-007|S006-008|J055-001|S040-002|J043-003|J047-003|J063-003|S067-002|S012-002|S062-007|J063-004|J067-007|S045-006|S070-002|S064-004|J024-004|J044-001|S067-003|J020-007|S057-001|S006-001|J043-005|S072-007|S030-002|J010-003|S048-006|S062-003|S032-001|J027-003|S061-003|S062-002|S073-001|S081-003|S026-001|S011-004|J039-007|S071-005|J023-005|S011-001|S031-002|J041-005|S049-003|S031-001|S056-004|S063-003|J070-003|J067-006|S028-005|J053-001|J023-002|S033-001|J070-002|S073-003,2.3864,3.2727,27.0833,116.0,40.5594,96.0,62.7451,81.9672,40.5594,13.0,48.0,37.0,20.7469,34.6118,33.3623,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021843,18,61,random,J044-002|S005-003|J068-002|S071-006|J008-002|S007-008|J057-003|S007-003|J031-001|S031-005|S057-001|J047-001|S028-003|S044-003|S031-003|S008-003|J075-001|S061-004|S053-003|S020-002|J043-003|J043-001|S015-002|S040-003|J048-002|J053-003|J072-001|S074-003|J044-001|S053-002|S005-002|J022-003|J041-005|S061-001|S062-001|J063-003|J067-005|S072-001|J041-001|S026-007|S050-001|S062-003|J076-001|J057-002|J027-001|S053-001|S004-001|S004-003|J009-001|J072-003|S015-003|S063-004|S026-003|J023-008|S015-001|J070-004|J041-002|S036-001|S011-001|S046-002|S007-002,2.2955,3.4659,33.7705,101.0,35.3147,77.0,50.3268,75.4098,35.3147,20.0,41.0,26.0,19.0871,30.6852,32.961,25.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001844,18,61,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001,2.7386,3.375,18.8552,75.0,26.2238,48.0,31.3725,59.0164,26.2238,9.0,52.0,27.0,14.9378,69.6731,62.5977,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011844,18,61,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001,2.5909,3.2727,20.8333,75.0,26.2238,48.0,31.3725,59.0164,26.2238,9.0,52.0,27.0,14.9378,69.6731,62.5977,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021844,18,61,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001,2.7045,3.4659,21.9672,75.0,26.2238,48.0,31.3725,59.0164,26.2238,9.0,52.0,27.0,14.9378,69.6731,62.5977,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001845,18,61,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006,2.3068,3.375,31.6498,96.0,33.5664,88.0,57.5163,75.4098,33.5664,20.0,41.0,26.0,19.0871,13.4457,14.2349,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011845,18,61,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006,2.1136,3.2727,35.4167,96.0,33.5664,88.0,57.5163,75.4098,33.5664,20.0,41.0,26.0,19.0871,13.4457,14.2349,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021845,18,61,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006,2.1591,3.4659,37.7049,96.0,33.5664,88.0,57.5163,75.4098,33.5664,20.0,41.0,26.0,19.0871,13.4457,14.2349,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001846,18,61,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002,2.3977,3.375,28.9562,100.0,34.965,74.0,48.366,86.8852,34.965,26.0,35.0,27.0,21.9917,39.4214,34.4794,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011846,18,61,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002,2.3068,3.2727,29.5139,100.0,34.965,74.0,48.366,86.8852,34.965,26.0,35.0,27.0,21.9917,39.4214,34.4794,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021846,18,61,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002,2.3295,3.4659,32.7869,100.0,34.965,74.0,48.366,86.8852,34.965,26.0,35.0,27.0,21.9917,39.4214,34.4794,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001943,19,64,random,J076-001|S074-002|S051-004|J050-003|J039-006|S026-003|S028-003|J059-004|S052-001|S006-006|J033-007|S011-004|J054-001|S073-002|S036-003|S040-001|S039-001|S026-001|J044-004|S081-001|S026-009|S081-003|S046-002|S005-001|J020-007|S021-001|S039-002|J047-003|S018-004|S052-003|J070-004|S011-005|S061-004|S060-004|J029-001|S033-001|S062-005|S080-001|J075-001|S008-001|S005-003|J023-004|S007-005|J041-002|S074-004|J023-008|S005-002|S052-002|J054-002|J054-004|S056-004|J008-006|S053-003|S056-001|S007-003|S049-003|S048-005|S011-001|J050-001|J043-003|S033-002|J027-001|J063-005|S030-002,2.3409,3.375,30.6397,84.0,29.3706,75.0,49.0196,65.625,29.3706,18.0,46.0,24.0,17.4274,43.1514,42.6606,25.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011943,19,64,random,S047-003|S040-003|J027-002|S079-004|S057-002|S052-003|J053-002|J073-002|J043-001|J021-001|J031-002|J008-004|J039-005|J022-004|S045-002|S006-008|S064-002|J067-006|J047-003|S028-003|S050-002|J050-002|S033-003|J054-002|J027-001|S049-005|S060-001|S015-002|S021-002|S064-004|J029-002|J029-001|S015-003|S004-001|J039-007|J063-004|J024-002|S063-003|J039-003|J008-002|J057-004|S007-008|S071-006|S061-004|S044-002|S071-001|J029-003|S062-007|S009-003|S008-002|J043-004|J068-001|S073-001|J022-003|J070-001|S046-001|S020-001|S080-001|S044-003|S021-005|S033-004|S039-002|S006-001|J027-003,2.3977,3.2727,26.7361,97.0,33.9161,87.0,56.8627,71.875,33.9161,14.0,50.0,32.0,19.0871,24.0609,24.6901,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021943,19,64,random,J027-004|S005-002|J043-003|S028-002|J070-001|S045-006|S030-001|S033-003|J070-003|S073-001|J055-001|S067-001|S052-002|J042-004|J063-001|S072-007|J008-001|J067-001|S028-005|S023-002|S005-001|S080-001|S064-002|S018-005|J039-007|J044-002|S021-004|J077-002|S050-002|S044-003|J020-001|S063-002|S063-004|J075-001|S020-002|S015-001|S004-003|S033-004|S026-009|J031-002|S056-003|S067-003|S016-001|J023-004|S079-005|J042-001|S057-003|S007-006|S045-005|S033-002|S015-004|J050-002|J043-004|S051-004|S044-001|S008-003|S021-001|J059-004|J057-002|S075-002|J021-002|J008-004|S039-004|S005-003,2.3182,3.4659,33.1148,100.0,34.965,87.0,56.8627,73.4375,34.965,17.0,47.0,30.0,19.5021,36.8704,35.6975,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001944,19,64,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002,2.6477,3.375,21.5488,80.0,27.972,53.0,34.6405,59.375,27.972,9.0,55.0,29.0,15.7676,72.8966,66.0329,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011944,19,64,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002,2.6705,3.2727,18.4028,80.0,27.972,53.0,34.6405,59.375,27.972,9.0,55.0,29.0,15.7676,72.8966,66.0329,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021944,19,64,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002,2.5114,3.4659,27.541,80.0,27.972,53.0,34.6405,59.375,27.972,9.0,55.0,29.0,15.7676,72.8966,66.0329,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001945,19,64,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006|J008-005|J008-002|J033-005,2.125,3.375,37.037,99.0,34.6154,91.0,59.4771,73.4375,34.6154,20.0,44.0,27.0,19.5021,16.6483,16.9416,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011945,19,64,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006|J008-005|J008-002|J033-005,2.1364,3.2727,34.7222,99.0,34.6154,91.0,59.4771,73.4375,34.6154,20.0,44.0,27.0,19.5021,16.6483,16.9416,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021945,19,64,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006|J008-005|J008-002|J033-005,2.2273,3.4659,35.7377,99.0,34.6154,91.0,59.4771,73.4375,34.6154,20.0,44.0,27.0,19.5021,16.6483,16.9416,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,0,1001946,19,64,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002|S045-003|S062-007|S074-001,2.0,3.375,40.7407,109.0,38.1119,83.0,54.2484,87.5,38.1119,27.0,37.0,29.0,23.2365,39.8919,35.0273,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1011946,19,64,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002|S045-003|S062-007|S074-001,2.1591,3.2727,34.0278,109.0,38.1119,83.0,54.2484,87.5,38.1119,27.0,37.0,29.0,23.2365,39.8919,35.0273,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1021946,19,64,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002|S045-003|S062-007|S074-001,2.2727,3.4659,34.4262,109.0,38.1119,83.0,54.2484,87.5,38.1119,27.0,37.0,29.0,23.2365,39.8919,35.0273,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1002043,20,68,random,J057-003|J048-001|J024-001|J044-005|S020-001|J073-001|S009-001|S011-005|S078-002|S061-003|J033-001|J043-004|J030-003|S056-003|S006-003|J077-002|S006-008|S061-001|J039-003|J010-001|S049-003|S045-004|S070-003|J027-004|S051-001|S011-002|S007-001|J037-001|S048-005|S039-004|S026-001|S026-008|J070-003|J044-003|J041-003|S011-004|J067-007|J044-001|J031-001|J059-005|S050-001|J010-002|J050-002|S007-007|J054-003|J077-003|S009-002|J055-001|J042-004|S049-001|J054-002|J023-004|J027-003|S044-001|S028-001|S028-003|J043-002|J054-001|J067-001|S073-002|J008-004|S023-001|J023-002|J047-002|S078-001|S026-009|S063-001|S047-003,2.2614,3.375,32.9966,98.0,34.2657,79.0,51.634,70.5882,34.2657,24.0,44.0,24.0,19.917,29.9173,32.0957,25.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1012043,20,68,random,S049-001|J043-004|J067-002|S045-005|S007-001|J073-002|J020-007|S072-006|S075-003|S079-005|J054-001|J043-005|S056-001|S036-001|S021-002|J063-004|S061-003|J027-002|S061-001|J010-002|S057-002|J055-004|S072-001|J043-003|J043-006|S026-001|S048-005|S048-002|S012-002|J063-003|S062-007|J020-003|J010-001|S031-001|J044-003|J023-002|S033-001|J023-008|J053-002|J057-001|J070-001|S036-002|J059-003|J054-003|S071-004|J044-006|J039-007|S067-003|J044-002|S011-003|S016-001|J042-004|J029-002|S011-005|S051-001|S056-004|S050-005|J022-003|J064-002|J048-005|S023-002|J072-003|S030-002|S028-002|S073-003|S044-003|S079-001|J039-001,2.2841,3.2727,30.2083,123.0,43.007,94.0,61.4379,76.4706,43.007,17.0,51.0,35.0,21.5768,38.9385,41.8907,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,2,1022043,20,68,random,J063-003|S067-001|S030-002|J059-003|S072-007|S052-001|J033-007|S045-006|S021-005|J057-002|S047-003|S048-006|S008-003|S007-002|J050-004|S057-002|J048-002|J047-001|J043-004|S018-001|S045-001|S033-003|S074-004|S075-003|J050-003|S006-001|S067-004|J059-002|J044-006|S004-003|J075-001|S023-002|J010-001|S020-001|J027-003|J041-001|S081-003|S009-003|J042-001|S062-003|J077-001|J053-002|J037-001|J070-004|S015-004|J048-004|S061-002|J043-001|S053-003|J041-004|J044-005|J039-002|S028-003|S005-003|S064-001|S012-003|S007-001|S051-004|S045-002|S021-006|S045-004|S061-003|S062-007|S067-002|S057-001|S028-001|S021-003|S079-001,2.125,3.4659,38.6885,113.0,39.5105,93.0,60.7843,72.0588,39.5105,19.0,49.0,30.0,20.332,30.4921,30.8648,25.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1002044,20,68,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002|S023-001|J075-001|S073-004|J041-002,2.6818,3.375,20.5387,85.0,29.7203,53.0,34.6405,61.7647,29.7203,11.0,57.0,31.0,17.4274,73.447,66.6577,12.5
